article_id,publication_datetime,publication_week,Headline,Outlet,Reporter,contributor_display_name,contributor_type,synthetic_author_flag,opinion_attribution,opinion_owner,opinion_owner_type,stance_owner_side,primary_voice_score,secondary_voice_score,mixed_voice_score,secondary_cue_count,primary_cue_count,mixed_cue_count,reported_actor_count,attribution_confidence,attribution_evidence,dominant_frame,cluster_display_name,stance_bucket,stance_score,mention_weight,Estimated Reach,Link,opinion_attribution_v2,opinion_attribution_label,is_actor_mediated,is_publication_owned,is_contested_or_multi_actor
743,2026-01-20,2026-01-19/2026-01-25,'Embarrassing': Ireland's defence capabilities questioned over drone incursion during Zelenskiy visit,Roscommon Herald,,Jack O'Donnell,synthetic_demo_author,True,mixed_reported_opinion,multiple_actors,multiple_reported_actors,move_away_or_align,0.0,10.8,4.4,6,0,3,8,high,"secondary cues: \bsaid\b, \btold\b, \bsuggested\b, \bcalled for\b | mixed cues: \bwhile\b, \bhowever\b, \bbut\b | actors: Micheál Martin, Volodymyr Zelenskiy, Government, Dáil, Defence Forces",Defence Capability / Underinvestment,Defence capability and security gaps,Move away / stronger alignment,0.833,0.744894567718368,59435,https://roscommonindependent.ie/embarrassing-irelands-defence-capabilities-questioned-over-drone-incursion-during-zelenskiy-visi_arid-84608.html,multi_actor_contested_reported_opinion,Multi-actor / contested reported opinion,True,False,True
744,2026-01-20,2026-01-19/2026-01-25,‘Embarrassing’: Ireland’s defence capabilities questioned over drone incursion during Zelenskiy visit | Connaught Telegraph,Connaught Telegraph,,Lisa Power,synthetic_demo_author,True,mixed_reported_opinion,multiple_actors,multiple_reported_actors,move_away_or_align,0.0,9.8,4.4,5,0,3,6,high,"secondary cues: \bsaid\b, \btold\b, \bsuggested\b, \bcalled for\b | mixed cues: \bwhile\b, \bhowever\b, \bbut\b | actors: Micheál Martin, Volodymyr Zelenskiy, Government, Dáil, Defence Forces",Defence Capability / Underinvestment,Defence capability and security gaps,Move away / stronger alignment,0.889,0.743893896139495,57842,https://www.con-telegraph.ie/2026/01/20/embarrassing-irelands-defence-capabilities-questioned-over-drone-incursion-during-zelenskiy-visit,multi_actor_contested_reported_opinion,Multi-actor / contested reported opinion,True,False,True
745,2026-01-20,2026-01-19/2026-01-25,'Embarrassing': Ireland's defence capabilities questioned over drone incursion during Zelenskiy visit - Homepage - Laois Nationalist,Laois Nationalist,,Jack O'Donnell,synthetic_demo_author,True,mixed_reported_opinion,multiple_actors,multiple_reported_actors,move_away_or_align,0.0,9.8,4.4,5,0,3,7,high,"secondary cues: \bsaid\b, \btold\b, \bsuggested\b, \bcalled for\b | mixed cues: \bwhile\b, \bhowever\b, \bbut\b | actors: Micheál Martin, Volodymyr Zelenskiy, Government, Dáil, Defence Forces",Defence Capability / Underinvestment,Defence capability and security gaps,Move away / stronger alignment,0.857,0.7448039784877685,59289,https://laois-nationalist.ie/embarrassing-irelands-defence-capabilities-questioned-over-drone-incursion-during-zelenskiy-visi_arid-84608.html,multi_actor_contested_reported_opinion,Multi-actor / contested reported opinion,True,False,True
746,2026-01-20,2026-01-19/2026-01-25,'Embarrassing': Ireland's defence capabilities questioned over drone incursion during Zelenskiy visit - Homepage - Waterford News & Star,Waterford News & Star,,Maeve Kelly,synthetic_demo_author,True,mixed_reported_opinion,multiple_actors,multiple_reported_actors,move_away_or_align,0.0,9.8,4.4,5,0,3,7,high,"secondary cues: \bsaid\b, \btold\b, \bsuggested\b, \bcalled for\b | mixed cues: \bwhile\b, \bhowever\b, \bbut\b | actors: Micheál Martin, Volodymyr Zelenskiy, Government, Dáil, Defence Forces",Defence Capability / Underinvestment,Defence capability and security gaps,Move away / stronger alignment,0.857,0.747023160724172,62971,https://waterford-news.ie/embarrassing-irelands-defence-capabilities-questioned-over-drone-incursion-during-zelenskiy-visi_arid-84608.html,multi_actor_contested_reported_opinion,Multi-actor / contested reported opinion,True,False,True
747,2026-01-20,2026-01-19/2026-01-25,‘Embarrassing’: Ireland’s defence capabilities questioned over drone incursion during Zelenskiy visit | Meath Chronicle,The Meath Chronicle,,Sarah Byrne,synthetic_demo_author,True,mixed_reported_opinion,multiple_actors,multiple_reported_actors,move_away_or_align,0.0,9.8,4.4,5,0,3,6,high,"secondary cues: \bsaid\b, \btold\b, \bsuggested\b, \bcalled for\b | mixed cues: \bwhile\b, \bhowever\b, \bbut\b | actors: Micheál Martin, Volodymyr Zelenskiy, Government, Dáil, Defence Forces",Defence Capability / Underinvestment,Defence capability and security gaps,Move away / stronger alignment,0.889,0.7452197164607668,59962,https://www.meathchronicle.ie/2026/01/20/embarrassing-irelands-defence-capabilities-questioned-over-drone-incursion-during-zelenskiy-visit,multi_actor_contested_reported_opinion,Multi-actor / contested reported opinion,True,False,True
748,2026-01-20,2026-01-19/2026-01-25,'Embarrassing': Ireland's defence capabilities questioned over drone incursion during Zelenskiy visit - National News - Carlow Nationalist,Carlow Nationalist,,Rebecca Flynn,synthetic_demo_author,True,mixed_reported_opinion,multiple_actors,multiple_reported_actors,move_away_or_align,0.0,9.8,4.4,5,0,3,7,high,"secondary cues: \bsaid\b, \btold\b, \bsuggested\b, \bcalled for\b | mixed cues: \bwhile\b, \bhowever\b, \bbut\b | actors: Micheál Martin, Volodymyr Zelenskiy, Government, Dáil, Defence Forces",Defence Capability / Underinvestment,Defence capability and security gaps,Move away / stronger alignment,0.857,0.744275886058138,58445,https://carlow-nationalist.ie/news/national-news/embarrassing-irelands-defence-capabilities-questioned-over-drone-incursion-during-zelenskiy-visi_arid-84608.html,multi_actor_contested_reported_opinion,Multi-actor / contested reported opinion,True,False,True
749,2026-01-20,2026-01-19/2026-01-25,'Embarrassing': Ireland's defence capabilities questioned over drone incursion during Zelenskiy visit - News - Kildare Nationalist,Kildare Nationalist,,Aisling Kennedy,synthetic_demo_author,True,mixed_reported_opinion,multiple_actors,multiple_reported_actors,move_away_or_align,0.0,9.8,4.4,5,0,3,7,high,"secondary cues: \bsaid\b, \btold\b, \bsuggested\b, \bcalled for\b | mixed cues: \bwhile\b, \bhowever\b, \bbut\b | actors: Micheál Martin, Volodymyr Zelenskiy, Government, Dáil, Defence Forces",Defence Capability / Underinvestment,Defence capability and security gaps,Move away / stronger alignment,0.857,0.7436504809088922,57461,https://kildare-nationalist.ie/news/embarrassing-irelands-defence-capabilities-questioned-over-drone-incursion-during-zelenskiy-visi_arid-84608.html,multi_actor_contested_reported_opinion,Multi-actor / contested reported opinion,True,False,True
750,2026-01-20,2026-01-19/2026-01-25,‘Embarrassing’: Ireland’s defence capabilities questioned over drone incursion during Zelenskiy visit | Offaly Independent,Offaly Independent,,Cian O'Neill,synthetic_demo_author,True,mixed_reported_opinion,multiple_actors,multiple_reported_actors,move_away_or_align,0.0,9.8,4.4,5,0,3,6,high,"secondary cues: \bsaid\b, \btold\b, \bsuggested\b, \bcalled for\b | mixed cues: \bwhile\b, \bhowever\b, \bbut\b | actors: Micheál Martin, Volodymyr Zelenskiy, Government, Dáil, Defence Forces",Defence Capability / Underinvestment,Defence capability and security gaps,Move away / stronger alignment,0.889,0.7433246979761383,56955,https://www.offalyindependent.ie/2026/01/20/embarrassing-irelands-defence-capabilities-questioned-over-drone-incursion-during-zelenskiy-visit,multi_actor_contested_reported_opinion,Multi-actor / contested reported opinion,True,False,True
751,2026-01-20,2026-01-19/2026-01-25,‘Embarrassing’: Ireland’s defence capabilities questioned over drone incursion during Zelenskiy visit | Westmeath Examiner,The Westmeath Examiner,,Megan Daly,synthetic_demo_author,True,mixed_reported_opinion,multiple_actors,multiple_reported_actors,move_away_or_align,0.0,9.8,4.4,5,0,3,6,high,"secondary cues: \bsaid\b, \btold\b, \bsuggested\b, \bcalled for\b | mixed cues: \bwhile\b, \bhowever\b, \bbut\b | actors: Micheál Martin, Volodymyr Zelenskiy, Government, Dáil, Defence Forces",Defence Capability / Underinvestment,Defence capability and security gaps,Move away / stronger alignment,0.889,0.7448821713966711,59415,https://www.westmeathexaminer.ie/2026/01/20/embarrassing-irelands-defence-capabilities-questioned-over-drone-incursion-during-zelenskiy-visit,multi_actor_contested_reported_opinion,Multi-actor / contested reported opinion,True,False,True
752,2026-01-20,2026-01-19/2026-01-25,‘Embarrassing’: Ireland’s defence capabilities questioned over drone incursion during Zelenskiy visit | Westmeath Independent,The Westmeath Independent,,Sean O'Sullivan,synthetic_demo_author,True,mixed_reported_opinion,multiple_actors,multiple_reported_actors,move_away_or_align,0.0,9.8,4.4,5,0,3,6,high,"secondary cues: \bsaid\b, \btold\b, \bsuggested\b, \bcalled for\b | mixed cues: \bwhile\b, \bhowever\b, \bbut\b | actors: Micheál Martin, Volodymyr Zelenskiy, Government, Dáil, Defence Forces",Defence Capability / Underinvestment,Defence capability and security gaps,Move away / stronger alignment,0.889,0.7423383312167857,55450,https://www.westmeathindependent.ie/2026/01/20/embarrassing-irelands-defence-capabilities-questioned-over-drone-incursion-during-zelenskiy-visit,multi_actor_contested_reported_opinion,Multi-actor / contested reported opinion,True,False,True
753,2026-01-20,2026-01-19/2026-01-25,Morning Ireland - Neutrality,Morning Ireland,,Orla Gallagher,synthetic_demo_author,True,factual_or_low_opinion_reporting,none_clear,factual_or_low_opinion,mixed_or_unclear,0.0,0.0,0.0,0,0,0,0,low,,Other Neutrality Debate,Shannon Airport and US military use,Mixed / procedural / unclear,0.0,0.7532447026168507,466000,,factual_low_opinion_reporting,Factual / low-opinion reporting,False,False,False
754,2026-01-20,2026-01-19/2026-01-25,Nationwide at Showcase – Irish crafts looking for buyers | Westmeath Examiner,The Westmeath Examiner,,Cian O'Neill,synthetic_demo_author,True,mixed_reported_opinion,multiple_actors,multiple_reported_actors,move_away_or_align,0.0,2.1,2.8,0,0,2,3,medium,"mixed cues: \bbut\b | actors: NATO, Russia, Ukraine",Ukraine / Russia / Moral Responsibility,Ukraine war and moral neutrality,Move away / stronger alignment,0.5,0.7448821713966711,59415,https://www.westmeathexaminer.ie/2026/01/20/nationwide-at-showcase-irish-crafts-looking-for-buyers,unclear_attribution,Unclear attribution,False,False,False
755,2026-01-19,2026-01-19/2026-01-25,'Ireland still doesn’t trust women to be sure about abortion' | IMAGE.ie,Image Magazine,,Megan Daly,synthetic_demo_author,True,mixed_reported_opinion,multiple_actors,multiple_reported_actors,preserve_neutrality,1.3,10.8,5.2,9,0,13,5,medium,"secondary cues: \bsaid\b, \btold\b, \bclaimed\b, \bcriticised\b | mixed cues: \bwhile\b, \bbut\b | actors: Helen McEntee, Fianna Fáil, Government, Dáil, Labour Party",Other Neutrality Debate,Referendum and constitutional protection,Preserve / strengthen neutrality,-0.667,1.029628622081606,383064,https://www.image.ie/self/ireland-still-doesnt-trust-women-to-be-sure-about-abortion-979834,multi_actor_contested_reported_opinion,Multi-actor / contested reported opinion,True,False,True
756,2026-01-19,2026-01-19/2026-01-25,Letters to the Editor: Irish political parties must condemn call for EU army,The Irish Examiner,,Conor Ryan,synthetic_demo_author,True,mixed_reported_opinion,multiple_actors,multiple_reported_actors,preserve_neutrality,2.5,8.8,5.2,4,1,11,6,medium,"secondary cues: \btold\b, \bwarned\b, \bcalled for\b | primary cues: \bireland should\b | mixed cues: \bwhile\b, \bhowever\b, \bbut\b | actors: Fianna Fáil, Fine Gael, Government, Ukraine, Shannon Airport",Ukraine / Russia / Moral Responsibility,Ukraine war and moral neutrality,Preserve / strengthen neutrality,-0.8,1.0323588861492043,409767,https://irishexaminer.com/opinion/yourview/arid-41777927.html,multi_actor_contested_reported_opinion,Multi-actor / contested reported opinion,True,False,True
757,2026-01-19,2026-01-19/2026-01-25,RTE - Radio 1 - Neutrality,RTE - Radio 1,,Ronan Doyle,synthetic_demo_author,True,primary_publication_opinion,publication_voice,publication_or_contributor_voice,mixed_or_unclear,2.1,0.0,1.6,0,0,2,0,medium,mixed cues: \bbut\b,Other Neutrality Debate,Ukraine war and moral neutrality,Mixed / procedural / unclear,0.0,1.0774036080855571,450000,,publication_owned_opinion,Publication-owned opinion,False,True,False
758,2026-01-18,2026-01-12/2026-01-18,Liveline - Neutrality,Liveline,,Tom Keane,synthetic_demo_author,True,factual_or_low_opinion_reporting,none_clear,factual_or_low_opinion,mixed_or_unclear,0.0,0.7,0.0,0,0,0,1,low,actors: Government,Other Neutrality Debate,Ukraine war and moral neutrality,Mixed / procedural / unclear,0.0,0.7387032681336881,314000,,factual_low_opinion_reporting,Factual / low-opinion reporting,False,False,False
759,2026-01-18,2026-01-12/2026-01-18,OPINION: Shannon Airport and Ireland’s foreign policy debate,The Clare Champion,,Sean O'Sullivan,synthetic_demo_author,True,mixed_reported_opinion,multiple_actors,multiple_reported_actors,preserve_neutrality,1.3,2.8,4.4,0,0,7,7,medium,"mixed cues: \bhowever\b, \bbut\b | actors: Russia, Ukraine, United States, Palestine, Shannon Airport",Shannon / US Military / Anti-war,Shannon Airport and US military use — international angle,Preserve / strengthen neutrality,-0.875,0.8203419635417398,60857,https://clarechampion.ie/opinion-shannon-airport-and-irelands-foreign-policy-debate,unclear_attribution,Unclear attribution,False,False,False
760,2026-01-18,2026-01-12/2026-01-18,The lights that guide us — the story of Ireland's great lighthouses,The Irish Examiner,,Grace Collins,synthetic_demo_author,True,mixed_reported_opinion,multiple_actors,multiple_reported_actors,mixed_or_unclear,0.0,2.0,3.2,2,0,11,0,medium,"secondary cues: \bsaid\b, \bsays\b | mixed cues: \bwhile\b, \bbut\b",Ukraine / Russia / Moral Responsibility,General neutrality debate #2,Mixed / procedural / unclear,0.0,0.9385080783174584,409767,https://irishexaminer.com/lifestyle/travel/arid-41776046.html,single_actor_reported_opinion,Single-actor reported opinion,True,False,False
761,2026-01-18,2026-01-12/2026-01-18,,Sunday Independent (Ireland),,Megan Daly,synthetic_demo_author,True,secondary_reported_opinion,NATO,reported_actor,move_away_or_align,0.0,2.1,1.2,0,0,0,3,medium,"actors: NATO, Russia, Ukraine",Ukraine / Russia / Moral Responsibility,Ukraine war and moral neutrality,Move away / stronger alignment,0.667,0.9020129113022486,152134,,single_actor_reported_opinion,Single-actor reported opinion,True,False,False
762,2026-01-17,2026-01-12/2026-01-18,"It's simple, we can have a united Ireland or a neutral one, but we can't have both",The Irish Independent,,Rebecca Flynn,synthetic_demo_author,True,mixed_reported_opinion,multiple_actors,multiple_reported_actors,move_away_or_align,1.3,9.8,5.2,5,0,13,8,medium,"secondary cues: \btold\b, \bopposed\b | mixed cues: \bbut\b | actors: Volodymyr Zelenskiy, Government, Dáil, NATO, Russia",NATO / EU Security Alignment,Ukraine war and moral neutrality,Move away / stronger alignment,0.75,0.996739460199436,61457,,multi_actor_contested_reported_opinion,Multi-actor / contested reported opinion,True,False,True
763,2026-01-16,2026-01-12/2026-01-18,Neutrality motion causes war in Waterford Council chamber - News - Waterford News & Star,Waterford News & Star,,Emma Fitzgerald,synthetic_demo_author,True,mixed_reported_opinion,multiple_actors,multiple_reported_actors,preserve_neutrality,0.0,10.8,3.6,9,0,2,11,high,"secondary cues: \bsaid\b, \baccused\b, \bcalled for\b, \bhe said\b | mixed cues: \bwhile\b, \bbut\b | actors: Sinn Féin, Fianna Fáil, Fine Gael, Government, Dáil",Triple Lock / UN Mandate,Triple Lock and UN mandate debate,Preserve / strengthen neutrality,-0.5,0.7845231607241719,62971,https://waterford-news.ie/news/neutrality-motion-causes-war-in-waterford-council-chamber_arid-84206.html,multi_actor_contested_reported_opinion,Multi-actor / contested reported opinion,True,False,True
764,2026-01-16,2026-01-12/2026-01-18,The true nature of the Irish-US relationship can't be denied,The Ditch,,Kate Molloy,synthetic_demo_author,True,mixed_reported_opinion,multiple_actors,multiple_reported_actors,mixed_or_unclear,4.9,10.8,2.8,11,3,1,4,medium,"secondary cues: \bsaid\b, \btold\b, \baccused\b, \baccording to\b | primary cues: \bireland must\b, \bireland should\b, \bwe must\b | mixed cues: \bbut\b | actors: Russia, Gaza, US military, Donald Trump",Budget / Fiscal / Public Finances,Ukraine war and moral neutrality,Mixed / procedural / unclear,0.0,0.2585,0,https://www.ontheditch.com/comment-the-true-nature,multi_actor_reported_opinion,Multi-actor reported opinion,True,False,True
765,2026-01-15,2026-01-12/2026-01-18,BBC World Service - Neutrality,BBC World Service,,Aoife Brennan,synthetic_demo_author,True,factual_or_low_opinion_reporting,none_clear,factual_or_low_opinion,mixed_or_unclear,0.0,0.0,0.8,0,0,1,0,low,mixed cues: \bbut\b,Other Neutrality Debate,Ukraine war and moral neutrality,Mixed / procedural / unclear,0.0,0.29,0,,factual_low_opinion_reporting,Factual / low-opinion reporting,False,False,False
